_id	volumeNumber	year
7894	23	2011
7895	27	2015
7896	5	1993
7897	21	2009
7898	10	1998
7899	9	1997
7900	18	2006
7901	23	2011
7902	3	1991
7903	7	1995
7904	16	2004
7905	27	2015
7906	25	2013
7907	16	2004
7908	18	2006
7909	14	2002
7910	5	1993
7911	7	1995
7912	17	2005
7913	13	2001
7914	17	2005
7915	13	2001
7916	5	1993
7917	17	2005
7918	18	2006
7919	26	2014
7920	27	2015
7921	7	1995
7922	6	1994
7923	20	2008
7924	23	2011
7925	4	1992
7926	10	1998
7927	15	2003
7928	1	1989
7929	18	2006
7930	23	2011
7931	23	2011
7932	27	2015
7933	21	2009
7934	25	2013
7935	24	2012
7936	11	1999
7937	26	2014
7938	27	2015
7939	26	2014
7940	15	2003
7941	5	1993
7942	21	2009
7943	20	2008
7944	10	1998
7945	13	2001
7946	13	2001
7947	8	1996
7948	25	2013
7949	21	2009
7950	23	2011
7951	9	1997
7952	26	2014
7953	13	2001
7954	23	2011
7955	13	2001
7956	8	1996
7957	3	1991
7958	23	2011
7959	19	2007
7960	7	1995
7961	26	2014
7962	26	2014
7963	8	1996
7964	11	1999
7965	20	2008
7966	7	1995
7967	26	2014
7968	15	2003
7969	18	2006
7970	8	1996
7971	11	1999
7972	27	2015
7973	15	2003
7974	4	1992
7975	21	2009
7976	6	1994
7977	21	2009
7978	10	1998
7979	23	2011
7980	27	2015
7981	20	2008
7982	21	2009
7983	22	2010
7984	8	1996
7985	26	2014
7986	27	2015
7987	16	2004
7988	22	2010
7989	18	2006
7990	20	2008
7991	17	2005
7992	6	1994
7993	25	2013
7994	15	2003
7995	18	2006
7996	26	2014
7997	11	1999
7998	23	2011
7999	15	2003
8000	19	2007
8001	11	1999
8002	19	2007
8003	10	1998
8004	26	2014
8005	26	2014
8006	24	2012
8007	25	2013
8008	20	2008
8009	1	1989
8010	27	2015
8011	7	1995
8012	7	1995
8013	10	1998
8014	15	2003
8015	18	2006
8016	4	1992
8017	21	2009
8018	20	2008
8019	7	1995
8020	13	2001
8021	11	1999
8022	16	2004
8023	13	2001
8024	4	1992
8025	26	2014
8026	25	2013
8027	21	2009
8028	14	2002
8029	26	2014
8030	23	2011
8031	26	2014
8032	26	2014
8033	26	2014
8034	6	1994
8035	21	2009
8036	1	1989
8037	26	2014
8038	24	2012
8039	22	2010
8040	27	2015
8041	19	2007
8042	10	1998
8043	24	2012
8044	27	2015
8045	3	1991
8046	22	2010
8047	26	2014
8048	12	2000
8049	9	1997
8050	10	1998
8051	26	2014
8052	25	2013
8053	24	2012
8054	27	2015
8055	12	2000
8056	10	1998
8057	6	1994
8058	25	2013
8059	25	2013
8060	3	1991
8061	16	2004
8062	21	2009
8063	17	2005
8064	7	1995
8065	18	2006
8066	26	2014
8067	4	1992
8068	11	1999
8069	27	2015
8070	10	1998
8071	26	2014
8072	6	1994
8073	6	1994
8074	6	1994
8075	17	2005
8076	26	2014
8077	26	2014
8078	23	2011
8079	20	2008
8080	6	1994
8081	5	1993
8082	21	2009
8083	5	1993
8084	18	2006
8085	27	2015
8086	25	2013
8087	27	2015
8088	8	1996
8089	2	1990
8090	21	2009
8091	27	2015
8092	7	1995
8093	14	2002
8094	24	2012
8095	27	2015
8096	6	1994
8097	17	2005
8098	5	1993
8099	21	2009
8100	27	2015
8101	7	1995
8102	2	1990
8103	14	2002
8104	22	2010
8105	27	2015
8106	11	1999
8107	26	2014
8108	12	2000
8109	11	1999
8110	14	2002
8111	10	1998
8112	14	2002
8113	9	1997
8114	13	2001
8115	22	2010
8116	18	2006
8117	26	2014
8118	9	1997
8119	25	2013
8120	13	2001
8121	25	2013
8122	13	2001
8123	18	2006
8124	26	2014
8125	26	2014
8126	23	2011
8127	5	1993
8128	25	2013
8129	25	2013
8130	27	2015
8131	15	2003
8132	11	1999
8133	26	2014
8134	27	2015
8135	21	2009
8136	27	2015
8137	20	2008
8138	7	1995
8139	5	1993
8140	21	2009
8141	18	2006
8142	5	1993
8143	7	1995
8144	12	2000
8145	27	2015
8146	22	2010
8147	8	1996
8148	24	2012
8149	18	2006
8150	16	2004
8151	18	2006
8152	26	2014
8153	26	2014
8154	11	1999
8155	12	2000
8156	25	2013
8157	12	2000
8158	8	1996
8159	11	1999
8160	5	1993
8161	16	2004
8162	27	2015
8163	19	2007
8164	25	2013
8165	8	1996
8166	3	1991
8167	23	2011
8168	15	2003
8169	26	2014
8170	17	2005
8171	16	2004
8172	17	2005
8173	26	2014
8174	8	1996
8175	27	2015
8176	2	1990
8177	21	2009
8178	25	2013
8179	21	2009
8180	16	2004
8181	16	2004
8182	20	2008
8183	19	2007
8184	24	2012
8185	14	2002
8186	27	2015
8187	26	2014
8188	1	1989
8189	22	2010
8190	21	2009
8191	8	1996
8192	20	2008
8193	1	1989
8194	24	2012
8195	22	2010
8196	15	2003
8197	12	2000
8198	23	2011
8199	27	2015
8200	19	2007
8201	22	2010
8202	27	2015
8203	17	2005
8204	26	2014
8205	18	2006
8206	14	2002
8207	1	1989
8208	22	2010
8209	26	2014
8210	16	2004
8211	5	1993
8212	25	2013
8213	23	2011
8214	16	2004
8215	26	2014
8216	6	1994
8217	22	2010
8218	23	2011
8219	24	2012
8220	14	2002
8221	4	1992
8222	15	2003
8223	25	2013
8224	25	2013
8225	23	2011
8226	5	1993
8227	24	2012
8228	26	2014
8229	20	2008
8230	18	2006
8231	23	2011
8232	19	2007
8233	13	2001
8234	18	2006
8235	26	2014
8236	8	1996
8237	19	2007
8238	25	2013
8239	17	2005
8240	19	2007
8241	23	2011
8242	20	2008
8243	16	2004
8244	24	2012
8245	16	2004
8246	25	2013
8247	6	1994
8248	8	1996
8249	24	2012
8250	15	2003
8251	11	1999
8252	21	2009
8253	18	2006
8254	17	2005
8255	4	1992
8256	10	1998
8257	5	1993
8258	19	2007
8259	23	2011
8260	11	1999
8261	7	1995
8262	5	1993
8263	26	2014
8264	10	1998
8265	16	2004
8266	27	2015
8267	24	2012
8268	14	2002
8269	16	2004
8270	25	2013
8271	20	2008
8272	8	1996
8273	6	1994
8274	25	2013
8275	22	2010
8276	23	2011
8277	3	1991
8278	9	1997
8279	17	2005
8280	7	1995
8281	26	2014
8282	20	2008
8283	6	1994
8284	12	2000
8285	27	2015
8286	9	1997
8287	8	1996
8288	5	1993
8289	23	2011
8290	15	2003
8291	18	2006
8292	26	2014
8293	21	2009
8294	14	2002
8295	24	2012
8296	18	2006
8297	16	2004
8298	9	1997
8299	19	2007
8300	9	1997
8301	15	2003
8302	15	2003
8303	22	2010
8304	10	1998
8305	27	2015
8306	5	1993
8307	17	2005
8308	25	2013
8309	23	2011
8310	16	2004
8311	8	1996
8312	15	2003
8313	12	2000
8314	15	2003
8315	1	1989
8316	26	2014
8317	23	2011
8318	17	2005
8319	18	2006
8320	5	1993
8321	20	2008
8322	20	2008
8323	24	2012
8324	26	2014
8325	26	2014
8326	24	2012
8327	16	2004
8328	10	1998
8329	26	2014
8330	19	2007
8331	20	2008
8332	7	1995
8333	13	2001
8334	24	2012
8335	21	2009
8336	26	2014
8337	21	2009
8338	12	2000
8339	26	2014
8340	24	2012
8341	23	2011
8342	6	1994
8343	8	1996
8344	14	2002
8345	6	1994
8346	18	2006
8347	22	2010
8348	17	2005
8349	21	2009
8350	11	1999
8351	26	2014
8352	21	2009
8353	12	2000
8354	9	1997
8355	23	2011
8356	20	2008
8357	22	2010
8358	15	2003
8359	3	1991
8360	25	2013
8361	24	2012
8362	21	2009
8363	22	2010
8364	16	2004
8365	22	2010
8366	21	2009
8367	18	2006
8368	22	2010
8369	3	1991
8370	21	2009
8371	12	2000
8372	14	2002
8373	22	2010
8374	19	2007
8375	26	2014
8376	18	2006
8377	20	2008
8378	27	2015
8379	7	1995
8380	9	1997
8381	27	2015
8382	15	2003
8383	26	2014
8384	20	2008
8385	14	2002
8386	16	2004
8387	7	1995
8388	18	2006
8389	25	2013
8390	6	1994
8391	16	2004
8392	22	2010
8393	23	2011
8394	25	2013
8395	25	2013
8396	26	2014
8397	17	2005
8398	2	1990
8399	24	2012
8400	14	2002
8401	24	2012
8402	20	2008
8403	23	2011
8404	15	2003
8405	20	2008
8406	27	2015
8407	18	2006
8408	4	1992
8409	20	2008
8410	24	2012
8411	26	2014
8412	1	1989
8413	24	2012
8414	26	2014
8415	10	1998
8416	2	1990
8417	27	2015
8418	16	2004
8419	2	1990
8420	15	2003
8421	18	2006
8422	27	2015
8423	13	2001
8424	25	2013
8425	3	1991
8426	9	1997
8427	27	2015
8428	11	1999
8429	21	2009
8430	13	2001
8431	24	2012
8432	18	2006
8433	26	2014
8434	24	2012
8435	16	2004
8436	3	1991
8437	4	1992
8438	24	2012
8439	20	2008
8440	26	2014
8441	24	2012
8442	21	2009
8443	23	2011
8444	25	2013
8445	21	2009
8446	3	1991
8447	13	2001
8448	13	2001
8449	14	2002
8450	18	2006
8451	21	2009
8452	27	2015
8453	27	2015
8454	25	2013
8455	23	2011
8456	25	2013
8457	18	2006
8458	9	1997
8459	21	2009
8460	23	2011
8461	14	2002
8462	25	2013
8463	25	2013
8464	4	1992
8465	19	2007
8466	19	2007
8467	26	2014
8468	23	2011
8469	26	2014
8470	15	2003
8471	23	2011
8472	6	1994
8473	19	2007
8474	17	2005
8475	24	2012
8476	9	1997
8477	26	2014
8478	22	2010
8479	6	1994
8480	8	1996
8481	16	2004
8482	8	1996
8483	5	1993
8484	5	1993
8485	17	2005
8486	5	1993
8487	26	2014
8488	17	2005
8489	23	2011
8490	27	2015
8491	26	2014
8492	2	1990
8493	27	2015
8494	19	2007
8495	23	2011
8496	15	2003
8497	21	2009
8498	7	1995
8499	22	2010
8500	16	2004
8501	4	1992
8502	24	2012
8503	27	2015
8504	17	2005
8505	7	1995
8506	16	2004
8507	9	1997
8508	1	1989
8509	17	2005
8510	25	2013
8511	26	2014
8512	16	2004
8513	25	2013
8514	20	2008
8515	21	2009
8516	14	2002
8517	24	2012
8518	6	1994
8519	7	1995
8520	23	2011
8521	26	2014
8522	13	2001
8523	2	1990
8524	26	2014
8525	26	2014
8526	9	1997
8527	10	1998
8528	22	2010
8529	13	2001
8530	27	2015
8531	7	1995
8532	27	2015
8533	21	2009
8534	19	2007
8535	5	1993
8536	20	2008
8537	4	1992
8538	21	2009
8539	27	2015
8540	19	2007
8541	7	1995
8542	18	2006
8543	22	2010
8544	3	1991
8545	18	2006
8546	2	1990
8547	26	2014
8548	26	2014
8549	16	2004
8550	22	2010
8551	25	2013
8552	22	2010
8553	20	2008
8554	25	2013
8555	27	2015
8556	24	2012
8557	17	2005
8558	23	2011
8559	27	2015
8560	25	2013
8561	21	2009
8562	4	1992
8563	9	1997
8564	15	2003
8565	15	2003
8566	23	2011
8567	14	2002
8568	18	2006
8569	7	1995
8570	22	2010
8571	8	1996
8572	17	2005
8573	2	1990
8574	5	1993
8575	4	1992
8576	26	2014
8577	25	2013
8578	9	1997
8579	23	2011
8580	12	2000
8581	19	2007
8582	27	2015
8583	16	2004
8584	14	2002
8585	22	2010
8586	13	2001
8587	4	1992
8588	19	2007
8589	23	2011
8590	10	1998
8591	26	2014
8592	22	2010
8593	11	1999
8594	24	2012
8595	16	2004
8596	19	2007
8597	26	2014
8598	18	2006
8599	4	1992
8600	21	2009
8601	17	2005
8602	15	2003
8603	21	2009
8604	19	2007
8605	10	1998
8606	25	2013
8607	19	2007
8608	6	1994
8609	26	2014
8610	16	2004
8611	24	2012
8612	27	2015
8613	24	2012
8614	23	2011
8615	6	1994
8616	19	2007
8617	6	1994
8618	4	1992
8619	25	2013
8620	15	2003
8621	16	2004
8622	14	2002
8623	14	2002
8624	27	2015
8625	25	2013
8626	6	1994
8627	15	2003
8628	15	2003
8629	14	2002
8630	23	2011
8631	23	2011
8632	23	2011
8633	22	2010
8634	27	2015
8635	20	2008
8636	19	2007
8637	16	2004
8638	15	2003
8639	8	1996
8640	19	2007
8641	10	1998
8642	27	2015
8643	27	2015
8644	21	2009
8645	26	2014
8646	22	2010
8647	8	1996
8648	25	2013
8649	20	2008
8650	20	2008
8651	14	2002
8652	26	2014
8653	7	1995
8654	26	2014
8655	16	2004
8656	17	2005
8657	16	2004
8658	26	2014
8659	5	1993
8660	26	2014
8661	11	1999
8662	12	2000
8663	7	1995
8664	13	2001
8665	20	2008
8666	17	2005
8667	4	1992
8668	21	2009
8669	24	2012
8670	24	2012
8671	17	2005
8672	12	2000
8673	5	1993
8674	9	1997
8675	14	2002
8676	21	2009
8677	22	2010
8678	27	2015
8679	3	1991
8680	24	2012
8681	4	1992
8682	26	2014
8683	17	2005
8684	23	2011
8685	5	1993
8686	23	2011
8687	17	2005
8688	22	2010
8689	15	2003
8690	23	2011
8691	8	1996
8692	21	2009
8693	14	2002
8694	25	2013
8695	26	2014
8696	20	2008
8697	16	2004
8698	6	1994
8699	17	2005
8700	9	1997
8701	26	2014
8702	17	2005
8703	3	1991
8704	21	2009
8705	26	2014
8706	16	2004
8707	18	2006
8708	17	2005
8709	19	2007
8710	23	2011
8711	20	2008
8712	18	2006
8713	16	2004
8714	26	2014
8715	4	1992
8716	27	2015
8717	19	2007
8718	27	2015
8719	25	2013
8720	7	1995
8721	21	2009
8722	25	2013
8723	18	2006
8724	18	2006
8725	5	1993
8726	10	1998
8727	13	2001
8728	15	2003
8729	22	2010
8730	17	2005
8731	26	2014
8732	22	2010
8733	27	2015
8734	8	1996
8735	25	2013
8736	2	1990
8737	22	2010
8738	7	1995
8739	9	1997
8740	5	1993
8741	25	2013
8742	13	2001
8743	25	2013
8744	7	1995
8745	26	2014
8746	22	2010
8747	27	2015
8748	5	1993
8749	14	2002
8750	26	2014
8751	18	2006
8752	20	2008
8753	8	1996
8754	17	2005
8755	23	2011
8756	26	2014
8757	24	2012
8758	25	2013
8759	27	2015
8760	27	2015
8761	9	1997
8762	17	2005
8763	25	2013
8764	11	1999
8765	9	1997
8766	23	2011
8767	14	2002
8768	19	2007
8769	26	2014
8770	23	2011
8771	13	2001
8772	27	2015
8773	5	1993
8774	20	2008
8775	26	2014
8776	17	2005
8777	20	2008
8778	24	2012
8779	9	1997
8780	9	1997
8781	5	1993
8782	26	2014
8783	14	2002
8784	14	2002
8785	26	2014
8786	18	2006
8787	11	1999
8788	25	2013
8789	9	1997
8790	22	2010
8791	11	1999
8792	1	1989
8793	19	2007
8794	5	1993
8795	23	2011
8796	18	2006
8797	11	1999
8798	27	2015
8799	6	1994
8800	22	2010
8801	16	2004
8802	23	2011
8803	22	2010
8804	26	2014
8805	21	2009
8806	4	1992
8807	17	2005
8808	13	2001
8809	17	2005
8810	26	2014
8811	21	2009
8812	16	2004
8813	20	2008
8814	13	2001
8815	22	2010
8816	14	2002
8817	24	2012
8818	14	2002
8819	15	2003
8820	27	2015
8821	21	2009
8822	15	2003
8823	14	2002
8824	27	2015
8825	26	2014
8826	11	1999
8827	17	2005
8828	21	2009
8829	18	2006
8830	24	2012
8831	19	2007
8832	27	2015
8833	12	2000
8834	24	2012
8835	18	2006
8836	25	2013
8837	10	1998
8838	23	2011
8839	24	2012
8840	20	2008
8841	10	1998
8842	8	1996
8843	15	2003
8844	26	2014
8845	14	2002
8846	24	2012
8847	23	2011
8848	15	2003
8849	8	1996
8850	24	2012
8851	14	2002
8852	13	2001
8853	8	1996
8854	24	2012
8855	11	1999
8856	27	2015
8857	25	2013
8858	21	2009
8859	20	2008
8860	20	2008
8861	5	1993
8862	27	2015
8863	22	2010
8864	17	2005
8865	25	2013
8866	5	1993
8867	3	1991
8868	14	2002
8869	4	1992
8870	20	2008
8871	4	1992
8872	17	2005
8873	13	2001
8874	26	2014
8875	17	2005
8876	4	1992
8877	27	2015
8878	19	2007
8879	25	2013
8880	6	1994
8881	25	2013
8882	21	2009
8883	15	2003
8884	6	1994
8885	17	2005
8886	26	2014
8887	24	2012
8888	18	2006
8889	23	2011
8890	11	1999
8891	24	2012
8892	7	1995
8893	24	2012
8894	17	2005
8895	26	2014
8896	16	2004
8897	16	2004
8898	24	2012
8899	26	2014
8900	26	2014
8901	13	2001
8902	6	1994
8903	18	2006
8904	6	1994
8905	16	2004
8906	4	1992
8907	24	2012
8908	22	2010
8909	19	2007
8910	27	2015
8911	21	2009
8912	25	2013
8913	1	1989
8914	16	2004
8915	5	1993
8916	27	2015
8917	27	2015
8918	24	2012
8919	27	2015
8920	22	2010
8921	17	2005
8922	20	2008
8923	15	2003
8924	11	1999
8925	1	1989
8926	1	1989
8927	16	2004
8928	5	1993
8929	20	2008
8930	14	2002
8931	12	2000
8932	25	2013
8933	26	2014
8934	22	2010
8935	3	1991
8936	15	2003
8937	9	1997
8938	11	1999
8939	13	2001
8940	5	1993
8941	19	2007
8942	15	2003
8943	22	2010
8944	24	2012
8945	9	1997
8946	6	1994
8947	25	2013
8948	25	2013
8949	5	1993
8950	26	2014
8951	24	2012
8952	19	2007
8953	1	1989
8954	25	2013
8955	20	2008
8956	24	2012
8957	13	2001
8958	13	2001
8959	22	2010
8960	26	2014
8961	19	2007
8962	15	2003
8963	17	2005
8964	16	2004
8965	15	2003
8966	25	2013
8967	13	2001
8968	23	2011
8969	16	2004
8970	15	2003
8971	18	2006
8972	24	2012
8973	21	2009
8974	26	2014
8975	15	2003
8976	11	1999
8977	13	2001
8978	21	2009
8979	11	1999
8980	18	2006
8981	14	2002
8982	18	2006
8983	3	1991
8984	21	2009
8985	22	2010
8986	10	1998
8987	25	2013
8988	11	1999
8989	8	1996
8990	14	2002
8991	9	1997
8992	19	2007
8993	22	2010
8994	19	2007
8995	6	1994
8996	22	2010
8997	25	2013
8998	23	2011
8999	26	2014
9000	21	2009
9001	19	2007
9002	8	1996
9003	21	2009
9004	16	2004
9005	16	2004
9006	9	1997
9007	16	2004
9008	22	2010
9009	12	2000
9010	14	2002
9011	16	2004
9012	24	2012
9013	9	1997
9014	9	1997
9015	15	2003
9016	26	2014
9017	22	2010
9018	14	2002
9019	16	2004
9020	26	2014
9021	24	2012
9022	6	1994
9023	12	2000
9024	2	1990
9025	25	2013
9026	19	2007
9027	21	2009
9028	18	2006
9029	22	2010
9030	12	2000
9031	25	2013
9032	19	2007
9033	13	2001
9034	22	2010
9035	20	2008
9036	23	2011
9037	26	2014
9038	12	2000
9039	16	2004
9040	11	1999
9041	18	2006
9042	24	2012
9043	20	2008
9044	14	2002
9045	22	2010
9046	15	2003
9047	18	2006
9048	25	2013
9049	13	2001
9050	3	1991
9051	25	2013
9052	11	1999
9053	9	1997
9054	10	1998
9055	15	2003
9056	21	2009
9057	25	2013
9058	3	1991
9059	27	2015
9060	1	1989
9061	27	2015
9062	25	2013
9063	17	2005
9064	23	2011
9065	14	2002
9066	24	2012
9067	15	2003
9068	17	2005
9069	10	1998
9070	25	2013
9071	17	2005
9072	18	2006
9073	5	1993
9074	26	2014
9075	22	2010
9076	26	2014
9077	22	2010
9078	23	2011
9079	26	2014
9080	1	1989
9081	8	1996
9082	23	2011
9083	2	1990
9084	27	2015
9085	27	2015
9086	25	2013
9087	13	2001
9088	27	2015
9089	25	2013
9090	15	2003
9091	17	2005
9092	6	1994
9093	19	2007
9094	11	1999
9095	18	2006
9096	11	1999
9097	4	1992
9098	26	2014
9099	10	1998
9100	4	1992
9101	18	2006
9102	27	2015
9103	24	2012
9104	13	2001
9105	14	2002
9106	23	2011
9107	3	1991
9108	5	1993
9109	26	2014
9110	19	2007
9111	6	1994
9112	12	2000
9113	4	1992
9114	26	2014
9115	27	2015
9116	8	1996
9117	23	2011
9118	7	1995
9119	8	1996
9120	20	2008
9121	22	2010
9122	21	2009
9123	22	2010
9124	10	1998
9125	9	1997
9126	27	2015
9127	12	2000
9128	16	2004
9129	12	2000
9130	7	1995
9131	17	2005
9132	22	2010
9133	24	2012
9134	10	1998
9135	25	2013
9136	15	2003
9137	16	2004
9138	4	1992
9139	19	2007
9140	27	2015
9141	27	2015
9142	1	1989
9143	25	2013
9144	6	1994
9145	11	1999
9146	22	2010
9147	7	1995
9148	20	2008
9149	27	2015
9150	27	2015
9151	14	2002
9152	12	2000
9153	7	1995
9154	14	2002
9155	5	1993
9156	5	1993
9157	25	2013
9158	22	2010
9159	24	2012
9160	17	2005
9161	7	1995
9162	27	2015
9163	23	2011
9164	20	2008
9165	17	2005
9166	25	2013
9167	24	2012
9168	18	2006
9169	3	1991
9170	4	1992
9171	8	1996
9172	19	2007
9173	16	2004
9174	14	2002
9175	19	2007
9176	19	2007
9177	23	2011
9178	25	2013
9179	17	2005
9180	1	1989
9181	23	2011
9182	25	2013
9183	8	1996
9184	14	2002
9185	13	2001
9186	27	2015
9187	17	2005
9188	25	2013
9189	18	2006
9190	15	2003
9191	10	1998
9192	12	2000
9193	27	2015
9194	12	2000
9195	15	2003
9196	18	2006
9197	18	2006
9198	10	1998
9199	25	2013
9200	26	2014
9201	17	2005
9202	3	1991
9203	6	1994
9204	11	1999
9205	25	2013
9206	27	2015
9207	15	2003
9208	25	2013
9209	18	2006
9210	27	2015
9211	25	2013
9212	27	2015
9213	24	2012
9214	22	2010
9215	25	2013
9216	27	2015
9217	17	2005
9218	13	2001
9219	5	1993
9220	9	1997
9221	7	1995
9222	24	2012
9223	23	2011
9224	24	2012
9225	15	2003
9226	24	2012
9227	19	2007
9228	19	2007
9229	26	2014
9230	18	2006
9231	16	2004
9232	6	1994
9233	21	2009
9234	17	2005
9235	9	1997
9236	8	1996
9237	25	2013
9238	5	1993
9239	2	1990
9240	20	2008
9241	8	1996
9242	12	2000
9243	24	2012
9244	19	2007
9245	17	2005
9246	1	1989
9247	3	1991
9248	24	2012
9249	20	2008
9250	15	2003
9251	18	2006
9252	27	2015
9253	18	2006
9254	3	1991
9255	24	2012
9256	16	2004
9257	8	1996
9258	5	1993
9259	3	1991
9260	21	2009
9261	22	2010
9262	21	2009
9263	27	2015
9264	16	2004
9265	9	1997
9266	22	2010
9267	20	2008
9268	21	2009
9269	17	2005
9270	9	1997
9271	13	2001
9272	10	1998
9273	19	2007
9274	25	2013
9275	26	2014
9276	25	2013
9277	18	2006
9278	5	1993
9279	15	2003
9280	23	2011
9281	18	2006
9282	21	2009
9283	23	2011
9284	11	1999
9285	23	2011
9286	22	2010
9287	12	2000
9288	16	2004
9289	25	2013
9290	20	2008
9291	22	2010
9292	22	2010
9293	27	2015
9294	11	1999
9295	21	2009
9296	24	2012
9297	16	2004
9298	20	2008
9299	26	2014
9300	22	2010
9301	25	2013
9302	15	2003
9303	26	2014
9304	24	2012
9305	2	1990
9306	19	2007
9307	27	2015
9308	27	2015
9309	5	1993
9310	9	1997
9311	9	1997
9312	11	1999
9313	15	2003
9314	7	1995
9315	7	1995
9316	23	2011
9317	27	2015
9318	4	1992
9319	24	2012
9320	10	1998
9321	18	2006
9322	6	1994
9323	8	1996
9324	15	2003
9325	22	2010
9326	15	2003
9327	11	1999
9328	23	2011
9329	23	2011
9330	14	2002
9331	14	2002
9332	2	1990
9333	23	2011
9334	26	2014
9335	20	2008
9336	11	1999
9337	11	1999
9338	20	2008
9339	19	2007
9340	10	1998
9341	11	1999
9342	12	2000
9343	20	2008
9344	12	2000
9345	12	2000
9346	25	2013
9347	15	2003
9348	27	2015
9349	11	1999
9350	14	2002
9351	21	2009
9352	16	2004
9353	14	2002
9354	6	1994
9355	26	2014
9356	17	2005
9357	24	2012
9358	27	2015
9359	23	2011
9360	15	2003
9361	15	2003
9362	18	2006
9363	7	1995
9364	1	1989
9365	5	1993
9366	20	2008
9367	21	2009
9368	24	2012
9369	21	2009
9370	24	2012
9371	6	1994
9372	26	2014
9373	17	2005
9374	24	2012
9375	20	2008
9376	18	2006
9377	22	2010
9378	4	1992
9379	8	1996
9380	22	2010
9381	3	1991
9382	3	1991
9383	26	2014
9384	18	2006
9385	16	2004
9386	26	2014
9387	23	2011
9388	23	2011
9389	20	2008
9390	25	2013
9391	17	2005
9392	23	2011
9393	14	2002
9394	15	2003
9395	25	2013
9396	6	1994
9397	25	2013
9398	9	1997
9399	21	2009
9400	26	2014
9401	19	2007
9402	13	2001
9403	12	2000
9404	16	2004
9405	18	2006
9406	20	2008
9407	15	2003
9408	18	2006
9409	16	2004
9410	6	1994
9411	15	2003
9412	6	1994
9413	16	2004
9414	15	2003
9415	6	1994
9416	24	2012
9417	27	2015
9418	13	2001
9419	24	2012
9420	7	1995
9421	27	2015
9422	25	2013
9423	23	2011
9424	20	2008
9425	8	1996
9426	24	2012
9427	5	1993
9428	19	2007
9429	26	2014
9430	18	2006
9431	20	2008
9432	6	1994
9433	11	1999
9434	17	2005
9435	25	2013
9436	17	2005
9437	24	2012
9438	7	1995
9439	26	2014
9440	23	2011
9441	27	2015
9442	26	2014
9443	9	1997
9444	9	1997
9445	27	2015
9446	24	2012
9447	5	1993
9448	3	1991
9449	25	2013
9450	16	2004
9451	5	1993
9452	12	2000
9453	20	2008
9454	13	2001
9455	27	2015
9456	16	2004
9457	17	2005
9458	17	2005
9459	14	2002
9460	12	2000
9461	7	1995
9462	24	2012
9463	24	2012
9464	26	2014
9465	16	2004
9466	14	2002
9467	3	1991
9468	25	2013
9469	24	2012
9470	26	2014
9471	1	1989
9472	14	2002
9473	2	1990
9474	21	2009
9475	10	1998
9476	25	2013
9477	1	1989
9478	17	2005
9479	6	1994
9480	17	2005
9481	18	2006
9482	18	2006
9483	15	2003
9484	24	2012
9485	25	2013
9486	15	2003
9487	10	1998
9488	15	2003
9489	21	2009
9490	6	1994
9491	3	1991
9492	15	2003
9493	19	2007
9494	1	1989
9495	8	1996
9496	27	2015
9497	1	1989
9498	8	1996
9499	25	2013
9500	15	2003
9501	4	1992
9502	25	2013
9503	15	2003
9504	23	2011
9505	25	2013
9506	15	2003
9507	24	2012
9508	27	2015
9509	8	1996
9510	2	1990
9511	26	2014
9512	27	2015
9513	8	1996
9514	21	2009
9515	10	1998
9516	27	2015
9517	26	2014
9518	21	2009
9519	6	1994
9520	25	2013
9521	3	1991
9522	1	1989
9523	26	2014
9524	25	2013
9525	19	2007
9526	24	2012
9527	26	2014
9528	8	1996
9529	15	2003
9530	19	2007
9531	12	2000
9532	17	2005
9533	6	1994
9534	26	2014
9535	25	2013
9536	23	2011
9537	9	1997
9538	2	1990
9539	22	2010
9540	13	2001
9541	25	2013
9542	20	2008
9543	20	2008
9544	7	1995
9545	2	1990
9546	22	2010
9547	26	2014
9548	10	1998
9549	13	2001
9550	23	2011
9551	18	2006
9552	21	2009
9553	1	1989
9554	22	2010
9555	11	1999
9556	25	2013
9557	17	2005
9558	23	2011
9559	12	2000
9560	22	2010
9561	21	2009
9562	3	1991
9563	3	1991
9564	27	2015
9565	7	1995
9566	26	2014
9567	11	1999
9568	7	1995
9569	20	2008
9570	6	1994
9571	18	2006
9572	10	1998
9573	21	2009
9574	25	2013
9575	5	1993
9576	17	2005
9577	17	2005
9578	25	2013
9579	23	2011
9580	7	1995
9581	8	1996
9582	27	2015
9583	16	2004
9584	5	1993
9585	11	1999
9586	24	2012
9587	25	2013
9588	8	1996
9589	16	2004
9590	8	1996
9591	15	2003
9592	4	1992
9593	26	2014
9594	6	1994
9595	5	1993
9596	6	1994
9597	25	2013
9598	15	2003
9599	26	2014
9600	24	2012
9601	14	2002
9602	18	2006
9603	8	1996
9604	10	1998
9605	24	2012
9606	27	2015
9607	1	1989
9608	12	2000
9609	9	1997
9610	8	1996
9611	27	2015
9612	8	1996
9613	17	2005
9614	17	2005
9615	22	2010
9616	25	2013
9617	18	2006
9618	20	2008
9619	16	2004
9620	5	1993
9621	8	1996
9622	9	1997
9623	7	1995
9624	23	2011
9625	16	2004
9626	18	2006
9627	25	2013
9628	21	2009
9629	14	2002
9630	9	1997
9631	14	2002
9632	20	2008
9633	24	2012
9634	1	1989
9635	7	1995
9636	11	1999
9637	20	2008
9638	12	2000
9639	8	1996
9640	26	2014
9641	23	2011
