magazineId;volumeNumber;year
11540;50;2013
11541;9;1996
11542;70;2014
11543;19;2006
11544;9;1996
11545;84;2015
11546;8;1995
11547;23;2010
11548;53;2013
11549;4;1991
11550;50;2013
11551;22;2009
11552;52;2013
11553;12;1999
11554;12;1999
11555;31;2012
11556;13;2000
11557;14;2001
11558;24;2011
11559;22;2009
11560;29;2012
11561;20;2007
11562;50;2013
11563;24;2011
11564;19;2006
11565;85;2015
11566;21;2008
11567;15;2002
11568;4;1991
11569;45;2013
11570;3;1990
11571;22;2009
11572;40;2013
11573;35;2012
11574;19;2006
11575;73;2015
11576;4;1991
11577;53;2013
11578;20;2007
11579;46;2013
11580;81;2015
11581;15;2002
11582;39;2013
11583;21;2008
11584;50;2013
11585;17;2004
11586;70;2014
11587;54;2013
11588;54;2013
11589;45;2013
11590;2;1989
11591;5;1992
11592;54;2013
11593;44;2013
11594;23;2010
11595;65;2014
11596;81;2015
11597;16;2003
11598;1;1988
11599;23;2010
11600;19;2006
11601;64;2014
11602;28;2012
11603;13;2000
11604;61;2014
11605;14;2001
11606;73;2015
11607;75;2015
11608;37;2013
11609;23;2010
11610;73;2015
11611;26;2012
11612;8;1995
11613;35;2012
11614;27;2012
11615;73;2015
11616;19;2006
11617;20;2007
11618;21;2008
11619;66;2014
11620;39;2013
11621;83;2015
11622;56;2014
11623;33;2012
11624;19;2006
11625;45;2013
11626;21;2008
11627;71;2014
11628;36;2012
11629;24;2011
11630;61;2014
11631;3;1990
11632;24;2011
11633;83;2015
11634;70;2014
11635;75;2015
11636;1;1988
11637;26;2012
11638;12;1999
11639;30;2012
11640;23;2010
11641;84;2015
11642;82;2015
11643;26;2012
11644;21;2008
11645;3;1990
11646;21;2008
11647;24;2011
11648;76;2015
11649;42;2013
11650;21;2008
11651;20;2007
11652;78;2015
11653;22;2009
11654;56;2014
11655;11;1998
11656;7;1994
11657;21;2008
11658;24;2011
11659;24;2011
11660;12;1999
11661;16;2003
11662;53;2013
11663;1;1988
11664;11;1998
11665;22;2009
11666;12;1999
11667;67;2014
11668;41;2013
11669;19;2006
11670;23;2010
11671;86;2015
11672;63;2014
11673;23;2010
11674;86;2015
11675;15;2002
11676;23;2010
11677;21;2008
11678;54;2013
11679;22;2009
11680;18;2005
11681;7;1994
11682;71;2014
11683;58;2014
11684;1;1988
11685;52;2013
11686;67;2014
11687;1;1988
11688;43;2013
11689;28;2012
11690;8;1995
11691;56;2014
11692;11;1998
11693;18;2005
11694;34;2012
11695;24;2011
11696;12;1999
11697;24;2011
11698;30;2012
11699;24;2011
11700;38;2013
11701;77;2015
11702;21;2008
11703;3;1990
11704;67;2014
11705;43;2013
11706;20;2007
11707;21;2008
11708;11;1998
11709;10;1997
11710;81;2015
11711;24;2011
11712;70;2014
11713;54;2013
11714;85;2015
11715;15;2002
11716;57;2014
11717;3;1990
11718;22;2009
11719;5;1992
11720;9;1996
11721;26;2012
11722;78;2015
11723;23;2010
11724;19;2006
11725;15;2002
11726;11;1998
11727;18;2005
11728;21;2008
11729;23;2010
11730;27;2012
11731;50;2013
11732;20;2007
11733;17;2004
11734;14;2001
11735;75;2015
11736;19;2006
11737;10;1997
11738;73;2015
11739;75;2015
11740;16;2003
11741;19;2006
11742;21;2008
11743;53;2013
11744;18;2005
11745;18;2005
11746;52;2013
11747;18;2005
11748;19;2006
11749;79;2015
11750;37;2013
11751;14;2001
11752;1;1988
11753;70;2014
11754;41;2013
11755;57;2014
11756;24;2011
11757;25;2012
11758;67;2014
11759;21;2008
11760;8;1995
11761;45;2013
11762;57;2014
11763;71;2014
11764;84;2015
11765;37;2013
11766;59;2014
11767;59;2014
11768;2;1989
11769;8;1995
11770;4;1991
11771;76;2015
11772;21;2008
11773;71;2014
11774;49;2013
11775;46;2013
11776;16;2003
11777;21;2008
11778;14;2001
11779;43;2013
11780;14;2001
11781;20;2007
11782;27;2012
11783;55;2014
11784;76;2015
11785;4;1991
11786;32;2012
11787;1;1988
11788;58;2014
11789;43;2013
11790;24;2011
11791;56;2014
11792;74;2015
11793;61;2014
11794;15;2002
11795;15;2002
11796;39;2013
11797;9;1996
11798;20;2007
11799;24;2011
11800;74;2015
11801;24;2011
11802;19;2006
11803;17;2004
11804;15;2002
11805;37;2013
11806;45;2013
11807;72;2014
11808;61;2014
11809;84;2015
11810;3;1990
11811;56;2014
11812;33;2012
11813;78;2015
11814;23;2010
11815;11;1998
11816;20;2007
11817;13;2000
11818;64;2014
11819;21;2008
11820;24;2011
11821;17;2004
11822;69;2014
11823;14;2001
11824;24;2011
11825;24;2011
11826;24;2011
11827;73;2015
11828;70;2014
11829;22;2009
11830;7;1994
11831;49;2013
11832;36;2012
11833;20;2007
11834;23;2010
11835;6;1993
11836;24;2011
11837;37;2013
11838;55;2014
11839;17;2004
11840;7;1994
11841;23;2010
11842;27;2012
11843;24;2011
11844;82;2015
11845;2;1989
11846;84;2015
11847;19;2006
11848;75;2015
11849;24;2011
11850;62;2014
11851;19;2006
11852;10;1998
11853;76;2015
11854;23;2010
11855;13;2000
11856;54;2013
11857;26;2012
11858;37;2013
11859;74;2015
11860;24;2011
11861;23;2010
11862;58;2014
11863;12;1999
11864;9;1996
11865;86;2015
11866;19;2006
11867;21;2008
11868;10;1997
11869;79;2015
11870;4;1991
11871;35;2012
11872;2;1989
11873;84;2015
11874;34;2012
11875;24;2011
11876;8;1995
11877;1;1988
11878;27;2012
11879;79;2015
11880;39;2013
11881;42;2013
11882;14;2001
11883;76;2015
11884;14;2001
11885;21;2008
11886;83;2015
11887;23;2010
11888;22;2009
11889;70;2014
11890;21;2008
11891;41;2013
11892;42;2013
11893;21;2008
11894;17;2004
11895;79;2015
11896;23;2010
11897;42;2013
11898;1;1988
11899;40;2013
11900;58;2014
11901;24;2011
11902;18;2005
11903;24;2011
11904;80;2015
11905;74;2015
11906;39;2013
11907;24;2011
11908;83;2015
11909;8;1995
11910;23;2010
11911;20;2007
11912;27;2012
11913;21;2008
11914;46;2013
11915;22;2009
11916;19;2006
11917;20;2007
11918;9;1996
11919;23;2010
11920;37;2013
11921;84;2015
11922;71;2014
11923;54;2013
11924;22;2009
11925;68;2014
11926;4;1991
11927;13;2000
11928;24;2011
11929;24;2011
11930;5;1992
11931;5;1992
11932;10;1998
11933;24;2011
11934;60;2014
11935;19;2006
11936;1;1988
11937;82;2015
11938;22;2009
11939;36;2012
11940;23;2010
11941;19;2006
11942;12;1999
11943;34;2012
11944;12;1999
11945;18;2005
11946;36;2012
11947;19;2006
11948;59;2014
11949;13;2000
11950;24;2011
11951;16;2003
11952;24;2011
11953;36;2012
11954;12;1999
11955;10;1997
11956;12;1999
11957;35;2012
11958;79;2015
11959;13;2000
11960;66;2014
11961;49;2013
11962;20;2007
11963;14;2001
11964;24;2011
11965;18;2005
11966;49;2013
11967;84;2015
11968;21;2008
11969;37;2013
11970;33;2012
11971;33;2012
11972;37;2013
11973;16;2003
11974;57;2014
11975;80;2015
11976;19;2006
11977;19;2006
11978;37;2013
11979;23;2010
11980;4;1991
11981;13;2000
11982;17;2004
11983;26;2012
11984;21;2008
11985;36;2012
11986;84;2015
11987;54;2013
11988;23;2010
11989;19;2006
11990;12;1999
11991;53;2013
11992;69;2014
11993;8;1995
11994;23;2010
11995;11;1998
11996;50;2013
11997;85;2015
11998;27;2012
11999;44;2013
12000;26;2012
12001;33;2012
12002;10;1998
12003;23;2010
12004;9;1996
12005;83;2015
12006;11;1998
12007;10;1997
12008;84;2015
12009;81;2015
12010;8;1995
12011;24;2011
12012;35;2012
12013;24;2011
12014;70;2014
12015;51;2013
12016;19;2006
12017;31;2012
12018;13;2000
12019;61;2014
12020;22;2009
12021;37;2013
12022;69;2014
12023;34;2012
12024;32;2012
12025;12;1999
12026;71;2014
12027;16;2003
12028;6;1993
12029;49;2013
12030;24;2011
12031;26;2012
12032;8;1995
12033;37;2013
12034;12;1999
12035;3;1990
12036;13;2000
12037;20;2007
12038;52;2013
12039;19;2006
12040;56;2014
12041;46;2013
12042;12;1999
12043;7;1994
12044;15;2002
12045;67;2014
12046;74;2015
12047;21;2008
12048;24;2011
12049;2;1989
12050;11;1998
12051;37;2013
12052;6;1993
12053;21;2008
12054;39;2013
12055;11;1998
12056;39;2013
12057;24;2011
12058;24;2011
12059;6;1993
12060;2;1989
12061;24;2011
12062;5;1992
12063;80;2015
12064;7;1994
12065;70;2014
12066;6;1993
12067;13;2000
12068;67;2014
12069;25;2012
12070;19;2006
12071;48;2013
12072;39;2013
12073;57;2014
12074;54;2013
12075;24;2011
12076;20;2007
12077;51;2013
12078;80;2015
12079;20;2007
12080;22;2009
12081;24;2011
12082;3;1990
12083;34;2012
12084;21;2008
12085;19;2006
12086;69;2014
12087;33;2012
12088;6;1993
12089;26;2012
12090;13;2000
12091;13;2000
12092;18;2005
12093;75;2015
12094;19;2006
12095;24;2011
12096;34;2012
12097;60;2014
12098;8;1995
12099;42;2013
12100;9;1996
12101;19;2006
12102;60;2014
12103;86;2015
12104;26;2012
12105;14;2001
12106;14;2001
12107;39;2013
12108;6;1993
12109;85;2015
12110;7;1994
12111;22;2009
12112;49;2013
12113;54;2013
12114;24;2011
12115;10;1998
12116;19;2006
12117;85;2015
12118;12;1999
12119;14;2001
12120;18;2005
12121;27;2012
12122;1;1988
12123;67;2014
12124;29;2012
12125;24;2011
12126;72;2014
12127;27;2012
12128;56;2014
12129;9;1996
12130;21;2008
12131;2;1989
12132;85;2015
12133;23;2010
12134;36;2012
12135;47;2013
12136;23;2010
12137;86;2015
12138;83;2015
12139;20;2007
12140;10;1998
12141;49;2013
12142;74;2015
12143;18;2005
12144;32;2012
12145;79;2015
12146;78;2015
12147;5;1992
12148;57;2014
12149;35;2012
12150;35;2012
12151;3;1990
12152;58;2014
12153;19;2006
12154;19;2006
12155;82;2015
12156;76;2015
12157;78;2015
12158;1;1987
12159;35;2012
12160;8;1995
12161;36;2012
12162;7;1994
12163;19;2006
12164;71;2014
12165;31;2012
12166;26;2012
12167;10;1997
12168;70;2014
12169;26;2012
12170;23;2010
12171;35;2012
12172;23;2010
12173;86;2015
12174;30;2012
12175;43;2013
12176;84;2015
12177;20;2007
12178;51;2013
12179;21;2008
12180;31;2012
12181;8;1995
12182;68;2014
12183;34;2012
12184;27;2012
12185;2;1989
12186;1;1988
12187;12;1999
12188;54;2013
12189;15;2002
12190;23;2010
12191;23;2010
12192;86;2015
12193;7;1994
12194;22;2009
12195;22;2009
12196;43;2013
12197;23;2010
12198;36;2012
12199;53;2013
12200;30;2012
12201;19;2006
12202;35;2012
12203;19;2006
12204;14;2001
12205;65;2014
12206;47;2013
12207;44;2013
12208;24;2011
12209;80;2015
12210;16;2003
12211;17;2004
12212;63;2014
12213;57;2014
12214;24;2011
12215;24;2011
12216;15;2002
12217;35;2012
12218;18;2005
12219;39;2013
12220;22;2009
12221;35;2012
12222;80;2015
12223;8;1995
12224;73;2015
12225;21;2008
12226;73;2015
12227;62;2014
12228;83;2015
12229;10;1998
12230;21;2008
12231;52;2013
12232;24;2011
12233;71;2014
12234;58;2014
12235;13;2000
12236;21;2008
12237;49;2013
12238;71;2014
12239;72;2014
12240;11;1998
12241;10;1997
12242;21;2008
12243;16;2003
12244;19;2006
12245;51;2013
12246;18;2005
12247;17;2004
12248;16;2003
12249;17;2004
12250;53;2013
12251;37;2013
12252;56;2014
12253;27;2012
12254;30;2012
12255;18;2005
12256;1;1988
12257;23;2010
12258;18;2005
12259;20;2007
12260;19;2006
12261;83;2015
12262;37;2013
12263;19;2006
12264;56;2014
12265;21;2008
12266;19;2006
12267;21;2008
12268;13;2000
12269;67;2014
12270;31;2012
12271;15;2002
12272;17;2004
12273;31;2012
12274;68;2014
12275;19;2006
12276;37;2013
12277;12;1999
12278;23;2010
12279;1;1988
12280;17;2004
12281;22;2009
12282;6;1993
12283;54;2013
12284;23;2010
12285;79;2015
12286;1;1988
12287;23;2010
12288;16;2003
12289;24;2011
12290;20;2007
12291;84;2015
12292;6;1993
12293;9;1996
12294;19;2006
12295;47;2013
12296;2;1989
12297;65;2014
12298;30;2012
12299;24;2011
12300;76;2015
12301;68;2014
12302;24;2011
12303;23;2010
12304;53;2013
12305;8;1995
12306;2;1989
12307;22;2009
12308;50;2013
12309;14;2001
12310;22;2009
12311;21;2008
12312;21;2008
12313;54;2013
12314;9;1996
12315;76;2015
12316;21;2008
12317;66;2014
12318;8;1995
12319;43;2013
12320;5;1992
12321;25;2012
12322;18;2005
12323;37;2013
12324;32;2012
12325;15;2002
12326;54;2013
12327;51;2013
12328;63;2014
12329;54;2013
12330;3;1990
12331;20;2007
12332;85;2015
12333;52;2013
12334;20;2007
12335;26;2012
12336;67;2014
12337;20;2007
12338;15;2002
12339;17;2004
12340;13;2000
12341;6;1993
12342;75;2015
12343;85;2015
12344;14;2001
12345;76;2015
12346;23;2010
12347;11;1998
12348;15;2002
12349;37;2013
12350;73;2015
12351;84;2015
12352;5;1992
12353;11;1998
12354;64;2014
12355;6;1993
12356;23;2010
12357;4;1991
12358;71;2014
12359;60;2014
12360;73;2015
12361;10;1997
12362;21;2008
12363;15;2002
12364;19;2006
12365;36;2012
12366;21;2008
12367;5;1992
12368;67;2014
12369;21;2008
12370;27;2012
12371;21;2008
12372;12;1999
12373;21;2008
12374;21;2008
12375;16;2003
12376;13;2000
12377;23;2010
12378;86;2015
12379;23;2010
12380;67;2014
12381;81;2015
12382;29;2012
12383;30;2012
12384;25;2012
12385;71;2014
12386;9;1996
12387;30;2012
12388;7;1994
12389;14;2001
12390;23;2010
12391;72;2014
12392;18;2005
12393;21;2008
12394;22;2009
12395;27;2012
12396;16;2003
12397;20;2007
12398;41;2013
12399;7;1994
12400;69;2014
12401;76;2015
12402;73;2015
12403;5;1992
12404;52;2013
12405;11;1998
12406;9;1996
12407;41;2013
12408;24;2011
12409;33;2012
12410;23;2010
12411;6;1993
12412;21;2008
12413;10;1998
12414;15;2002
12415;16;2003
12416;85;2015
12417;69;2014
12418;33;2012
12419;85;2015
12420;18;2005
12421;49;2013
12422;1;1988
12423;53;2013
12424;22;2009
12425;52;2013
12426;82;2015
12427;10;1998
12428;12;1999
12429;24;2011
12430;7;1994
12431;57;2014
12432;9;1996
12433;16;2003
12434;62;2014
12435;20;2007
12436;55;2014
12437;7;1994
12438;61;2014
12439;31;2012
12440;24;2011
12441;13;2000
12442;22;2009
12443;36;2012
12444;34;2012
12445;19;2006
12446;7;1994
12447;12;1999
12448;15;2002
12449;6;1993
12450;19;2006
12451;23;2010
12452;11;1998
12453;10;1998
12454;71;2014
12455;21;2008
12456;85;2015
12457;69;2014
12458;3;1990
12459;71;2014
12460;15;2002
12461;15;2002
12462;22;2009
12463;21;2008
12464;14;2001
12465;8;1995
12466;5;1992
12467;76;2015
12468;5;1992
12469;52;2013
12470;67;2014
12471;24;2011
12472;56;2014
12473;18;2005
12474;21;2008
12475;21;2008
12476;7;1994
12477;52;2013
12478;18;2005
12479;33;2012
12480;9;1996
12481;20;2007
12482;77;2015
12483;16;2003
12484;47;2013
12485;10;1998
12486;7;1994
12487;71;2014
12488;1;1988
12489;75;2015
12490;6;1993
12491;7;1994
12492;18;2005
12493;34;2012
12494;14;2001
12495;38;2013
12496;73;2015
12497;13;2000
12498;70;2014
12499;23;2010
12500;41;2013
12501;10;1998
12502;73;2015
12503;17;2004
12504;67;2014
12505;20;2007
12506;67;2014
12507;85;2015
12508;23;2010
12509;36;2012
12510;69;2014
12511;23;2010
12512;12;1999
12513;17;2004
12514;20;2007
12515;71;2014
12516;24;2011
12517;19;2006
12518;22;2009
12519;11;1998
12520;52;2013
12521;83;2015
12522;23;2010
12523;45;2013
12524;70;2014
12525;7;1994
12526;55;2014
12527;85;2015
12528;28;2012
12529;23;2010
12530;75;2015
12531;38;2013
12532;4;1991
12533;52;2013
12534;86;2015
12535;85;2015
12536;83;2015
12537;6;1993
12538;1;1988
12539;24;2011
12540;72;2014
12541;37;2013
12542;6;1993
12543;55;2014
12544;66;2014
12545;27;2012
12546;5;1992
12547;43;2013
12548;19;2006
12549;27;2012
12550;36;2012
12551;70;2014
12552;24;2011
12553;24;2011
12554;22;2009
12555;27;2012
12556;14;2001
12557;33;2012
12558;13;2000
12559;59;2014
12560;39;2013
12561;19;2006
12562;17;2004
12563;12;1999
12564;15;2002
12565;22;2009
12566;20;2007
12567;35;2012
12568;21;2008
12569;20;2007
12570;32;2012
12571;48;2013
12572;73;2015
12573;26;2012
12574;16;2003
12575;26;2012
12576;71;2014
12577;22;2009
12578;18;2005
12579;4;1991
12580;81;2015
12581;31;2012
12582;21;2008
12583;35;2012
12584;15;2002
12585;26;2012
12586;11;1998
12587;14;2001
12588;11;1998
12589;84;2015
12590;71;2014
12591;54;2013
12592;62;2014
12593;24;2011
12594;22;2009
12595;82;2015
12596;68;2014
12597;24;2011
12598;40;2013
12599;77;2015
12600;27;2012
12601;13;2000
12602;20;2007
12603;14;2001
12604;22;2009
12605;56;2014
12606;14;2001
12607;23;2010
12608;21;2008
12609;36;2012
12610;24;2011
12611;8;1995
12612;22;2009
12613;3;1990
12614;14;2001
12615;24;2011
12616;15;2002
12617;24;2011
12618;85;2015
12619;12;1999
12620;54;2013
12621;22;2009
12622;14;2001
12623;21;2008
12624;82;2015
12625;12;1999
12626;14;2001
12627;13;2000
12628;15;2002
12629;44;2013
12630;3;1990
12631;19;2006
12632;4;1991
12633;20;2007
12634;25;2012
12635;76;2015
12636;38;2013
12637;16;2003
12638;18;2005
12639;1;1988
12640;32;2012
12641;21;2008
12642;42;2013
12643;21;2008
12644;20;2007
12645;23;2010
12646;28;2012
12647;73;2015
12648;23;2010
12649;26;2012
12650;48;2013
12651;84;2015
12652;2;1989
12653;44;2013
12654;50;2013
12655;26;2012
12656;1;1988
12657;80;2015
12658;27;2012
12659;3;1990
12660;33;2012
12661;23;2010
12662;28;2012
12663;79;2015
12664;57;2014
12665;86;2015
12666;66;2014
12667;28;2012
12668;2;1989
12669;23;2010
12670;14;2001
12671;9;1996
12672;11;1998
12673;39;2013
12674;52;2013
12675;54;2013
12676;27;2012
12677;23;2010
12678;17;2004
12679;45;2013
12680;81;2015
12681;21;2008
12682;21;2008
12683;50;2013
12684;80;2015
12685;70;2014
12686;82;2015
12687;22;2009
12688;70;2014
12689;14;2001
12690;50;2013
12691;75;2015
12692;22;2009
12693;21;2008
12694;51;2013
12695;32;2012
12696;24;2011
12697;44;2013
12698;27;2012
12699;31;2012
12700;17;2004
12701;11;1998
12702;19;2006
12703;70;2014
12704;37;2013
12705;22;2009
12706;20;2007
12707;47;2013
12708;6;1993
12709;10;1998
12710;3;1990
12711;15;2002
12712;19;2006
12713;85;2015
12714;70;2014
12715;14;2001
12716;41;2013
12717;37;2013
12718;14;2001
12719;23;2010
12720;51;2013
12721;14;2001
12722;1;1987
12723;19;2006
12724;5;1992
12725;85;2015
12726;86;2015
12727;65;2014
12728;16;2003
12729;17;2004
12730;67;2014
12731;36;2012
12732;22;2009
12733;70;2014
12734;14;2001
12735;20;2007
12736;12;1999
12737;13;2000
12738;68;2014
12739;61;2014
12740;3;1990
12741;10;1998
12742;19;2006
12743;22;2009
12744;18;2005
12745;64;2014
12746;22;2009
12747;15;2002
12748;23;2010
12749;21;2008
12750;23;2010
12751;24;2011
12752;18;2005
12753;22;2009
12754;67;2014
12755;5;1992
12756;38;2013
12757;70;2014
12758;50;2013
12759;10;1997
12760;20;2007
12761;52;2013
12762;19;2006
12763;13;2000
12764;7;1994
12765;56;2014
12766;28;2012
12767;23;2010
12768;46;2013
12769;66;2014
12770;4;1991
12771;73;2015
12772;66;2014
12773;69;2014
12774;40;2013
12775;80;2015
12776;22;2009
12777;70;2014
12778;32;2012
12779;24;2011
12780;35;2012
12781;76;2015
12782;31;2012
12783;24;2011
12784;56;2014
12785;23;2010
12786;36;2012
12787;15;2002
12788;43;2013
12789;50;2013
12790;44;2013
12791;83;2015
12792;9;1996
12793;17;2004
12794;48;2013
12795;6;1993
12796;37;2013
12797;23;2010
12798;10;1997
12799;21;2008
12800;70;2014
12801;15;2002
12802;8;1995
12803;19;2006
12804;23;2010
12805;9;1996
12806;70;2014
12807;14;2001
12808;6;1993
12809;21;2008
12810;9;1996
12811;77;2015
12812;48;2013
12813;67;2014
12814;1;1988
12815;7;1994
12816;79;2015
12817;58;2014
12818;9;1996
12819;85;2015
12820;79;2015
12821;23;2010
12822;72;2014
12823;24;2011
12824;35;2012
12825;10;1997
12826;82;2015
12827;37;2013
12828;36;2012
12829;23;2010
12830;21;2008
12831;66;2014
12832;44;2013
12833;20;2007
12834;21;2008
12835;57;2014
12836;5;1992
12837;2;1989
12838;18;2005
12839;15;2002
12840;24;2011
12841;9;1996
12842;50;2013
12843;24;2011
12844;8;1995
12845;27;2012
12846;46;2013
12847;10;1997
12848;52;2013
12849;52;2013
12850;51;2013
12851;24;2011
12852;54;2013
12853;9;1996
12854;23;2010
12855;23;2010
12856;46;2013
12857;22;2009
12858;8;1995
12859;7;1994
12860;22;2009
12861;82;2015
12862;25;2012
12863;9;1996
12864;22;2009
12865;4;1991
12866;55;2014
12867;54;2013
12868;22;2009
12869;17;2004
12870;9;1996
12871;26;2012
12872;19;2006
12873;67;2014
12874;22;2009
12875;19;2006
12876;12;1999
12877;55;2014
12878;66;2014
12879;16;2003
12880;24;2011
12881;59;2014
12882;63;2014
12883;21;2008
12884;2;1989
12885;26;2012
12886;9;1996
12887;86;2015
12888;69;2014
12889;20;2007
12890;16;2003
12891;56;2014
12892;71;2014
12893;81;2015
12894;54;2013
12895;24;2011
12896;53;2013
12897;10;1997
12898;21;2008
12899;56;2014
12900;18;2005
12901;70;2014
12902;53;2013
12903;56;2014
12904;67;2014
12905;80;2015
12906;70;2014
12907;37;2013
12908;24;2011
12909;25;2012
12910;26;2012
12911;58;2014
12912;10;1998
12913;23;2010
12914;21;2008
12915;20;2007
12916;54;2013
12917;10;1998
12918;70;2014
12919;75;2015
12920;76;2015
12921;13;2000
12922;16;2003
12923;19;2006
12924;37;2013
12925;24;2011
12926;21;2008
12927;7;1994
12928;9;1996
12929;3;1990
12930;81;2015
12931;12;1999
12932;39;2013
12933;59;2014
12934;69;2014
12935;7;1994
12936;29;2012
12937;82;2015
12938;60;2014
12939;9;1996
12940;36;2012
12941;24;2011
12942;16;2003
12943;18;2005
12944;12;1999
12945;14;2001
12946;39;2013
12947;3;1990
12948;21;2008
12949;2;1989
12950;67;2014
12951;64;2014
12952;5;1992
12953;24;2011
12954;15;2002
12955;23;2010
12956;21;2008
12957;21;2008
12958;76;2015
12959;37;2013
12960;26;2012
12961;65;2014
12962;69;2014
12963;45;2013
12964;22;2009
12965;24;2011
12966;49;2013
12967;15;2002
12968;20;2007
12969;71;2014
12970;24;2011
12971;27;2012
12972;70;2014
12973;32;2012
12974;66;2014
12975;21;2008
12976;20;2007
12977;14;2001
12978;6;1993
12979;70;2014
12980;70;2014
12981;59;2014
12982;73;2015
12983;22;2009
12984;2;1989
12985;67;2014
12986;61;2014
12987;13;2000
12988;15;2002
12989;20;2007
12990;21;2008
12991;20;2007
12992;19;2006
12993;7;1994
12994;23;2010
12995;30;2012
12996;19;2006
12997;28;2012
12998;7;1994
12999;7;1994
13000;37;2013
13001;7;1994
13002;54;2013
13003;2;1989
13004;46;2013
13005;14;2001
13006;6;1993
13007;21;2008
13008;24;2011
13009;52;2013
13010;16;2003
13011;22;2009
13012;10;1997
13013;60;2014
13014;5;1992
13015;13;2000
13016;82;2015
13017;64;2014
13018;85;2015
13019;14;2001
13020;19;2006
13021;26;2012
13022;21;2008
13023;9;1996
13024;16;2003
13025;37;2013
13026;8;1995
13027;20;2007
13028;40;2013
13029;11;1998
13030;36;2012
13031;15;2002
13032;27;2012
13033;73;2015
13034;5;2009
13035;9;2013
13036;6;2010
13037;4;2008
13038;1;2005
13039;10;2014
13040;4;2008
13041;9;2013
13042;10;2014
13043;8;2012
13044;4;2008
13045;5;2009
13046;10;2014
13047;3;2007
13048;5;2009
13049;5;2009
13050;2;2006
13051;5;2009
13052;7;2011
13053;5;2009
13054;2;2006
13055;7;2011
13056;4;2008
13057;10;2014
13058;11;2015
13059;4;2008
13060;8;2012
13061;8;2012
